x,y,Especie,Subespecie,Nombre_com,Total,Lugar,latitude,longitude,Plataforma,Continent,objectid_1,objectid,cod_catalo,codigo_dta,provincia,canton,distrito,area,cod_provin,cod_canton,region,version
362828.0698,1165732.46,Alouatta palliata,No,Mono Congo,10,"164, La Horquetilla, Provincia de Guanacaste, Bagaces, Costa Rica",10.539915,-85.253275,iNaturalist,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
554409.4243,1165535.03,Alouatta palliata,No,Mono Congo,1,"Tortuguero, Limón, Costa Rica",10.540221,-83.502855,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
554409.4243,1165535.03,Alouatta palliata,No,Mono Congo,4,"Tortuguero, Limón, Costa Rica",10.540221,-83.502855,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
543850.7924,1165564.865,Ateles geoffroyi,No,Mono Araña,1,"Limón, CR",10.540627,-83.599328,iNaturalist,Si,383,422,160105,70205,Limón,Pococí,Cariari,201,7,702,Huetar Caribe,20200616
554463.7278,1165785.437,Alouatta palliata,No,Mono Congo,1,"Tortuguero, Limón, Costa Rica",10.542484,-83.502355,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
311367.1379,1166297.143,Alouatta palliata,No,Mono Congo,1,"Carrillo, Guanacaste, CR",10.542808,-85.72335,iNaturalist,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
361698.0716,1166276.933,Alouatta palliata,No,Mono Congo,19,"Residencial Don Miguel, Provincia de Guanacaste, Bagaces, Costa Rica",10.544795,-85.263618,iNaturalist,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
365007.0689,1166715.637,Alouatta palliata,No,Mono Congo,9,"Bagaces, Guanacaste, CR",10.54888,-85.233405,iNaturalist,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
314479.143,1167270.049,Alouatta palliata,No,Mono Congo,5,"Calle La Chorrera, Carrillo, Guanacaste, CR",10.551754,-85.694976,iNaturalist,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
544716.7351,1167003.323,Ateles geoffroyi,No,Mono Araña,3,"Limón, CR",10.553623,-83.591399,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
552931.5138,1167670.818,Alouatta palliata,No,Mono Congo,1,"Colorado, Limón, Pococí, Costa Rica",10.559552,-83.516328,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
393921.4221,1167946.475,Alouatta palliata,No,Mono Congo,12,"Provincia de Guanacaste, Costa Rica",10.560927,-84.969285,iNaturalist,Si,447,433,160105,50806,Guanacaste,Tilarán,Tierras Morenas,83,5,508,Chorotega,20200616
387727.1528,1169959.048,Alouatta palliata,No,Mono Congo,25,"Provincia de Guanacaste, Costa Rica",10.578942,-85.025939,iNaturalist,Si,447,433,160105,50806,Guanacaste,Tilarán,Tierras Morenas,83,5,508,Chorotega,20200616
551828.1283,1170320.094,Alouatta palliata,No,Mono Congo,6,"Barra Del Colorado Wildlife Refuge, Pococi, Limon, CR",10.58352,-83.526374,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
551946.582,1170531.34,Alouatta palliata,No,Mono Congo,2,"Barra Del Colorado Wildlife Refuge, Pococi, Limon, CR",10.585428,-83.525288,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
551939.5189,1170578.955,Cebus  imitator,No,Mono Carablanca,5,"Barra Del Colorado Wildlife Refuge, Pococi, Limon, CR",10.585859,-83.525352,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
551861.0405,1170624.44,Alouatta palliata,No,Mono Congo,3,"Pococí, CR-LI, CR",10.586271,-83.526069,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
314918.9457,1173795.282,Alouatta palliata,No,Mono Congo,7,"Calle Blanca, Liberia, Guanacaste, CR",10.610748,-85.691282,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
315036.8119,1173824.901,Alouatta palliata,No,Mono Congo,7,"Calle Virador, Liberia, Guanacaste, CR",10.611021,-85.690207,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
314712.3304,1173863.254,Alouatta palliata,No,Mono Congo,9,"Liberia, CR-GU, CR",10.611352,-85.693173,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
316004.8153,1173957.923,Cebus  imitator,No,Mono Carablanca,12,"Océano Pacífico Norte, Liberia, Guanacaste, CR",10.612271,-85.68137,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
315697.3044,1174533.031,Alouatta palliata,No,Mono Congo,9,"Liberia, CR-GU, CR",10.617453,-85.684208,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
315787.9561,1174791.22,Alouatta palliata,No,Mono Congo,8,"Liberia, CR-GU, CR",10.619791,-85.683392,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
338463.8954,1174708.607,Alouatta palliata,No,Mono Congo,1,"Las Américas, Provincia de Guanacaste, Costa Rica",10.620086,-85.476219,iNaturalist,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
338463.8969,1174708.915,Alouatta palliata,No,Mono Congo,1,"Las Américas, Provincia de Guanacaste, Costa Rica",10.620089,-85.476219,iNaturalist,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
338439.7366,1174716.695,Alouatta palliata,No,Mono Congo,1,"Las Américas, Provincia de Guanacaste, Costa Rica",10.620158,-85.476441,iNaturalist,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
338437.7374,1174719.762,Alouatta palliata,No,Mono Congo,1,"Las Américas, Provincia de Guanacaste, Costa Rica",10.620186,-85.476459,iNaturalist,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
315720.4714,1175022.427,Alouatta palliata,No,Mono Congo,4,"Liberia, CR-GU, CR",10.621877,-85.68402,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
315719.4547,1175028.631,Alouatta palliata,No,Mono Congo,15,"Liberia, Guanacaste, CR",10.621933,-85.68403,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
316538.8062,1175313.233,Alouatta palliata,No,Mono Congo,1,"Calle Noche de Luna, Liberia, Guanacaste, CR",10.624545,-85.676559,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
315372.5322,1175383.704,Alouatta palliata,No,Mono Congo,8,"Calle Prieta, Liberia, Guanacaste, CR",10.625125,-85.687217,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
316647.501,1175573.544,Cebus  imitator,No,Mono Carablanca,22,"Océano Pacífico Norte, Liberia, Guanacaste, CR",10.626903,-85.675579,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
315550.4597,1175589.9,Alouatta palliata,No,Mono Congo,3,"Liberia, Guanacaste, CR",10.626998,-85.685602,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
316199.6434,1175606.623,Alouatta palliata,No,Mono Congo,6,"Liberia, CR-GU, CR",10.62718,-85.679672,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
316437.5632,1175685.223,Alouatta palliata,No,Mono Congo,17,"Liberia, CR-GU, CR",10.627902,-85.677502,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
545048.1927,1175379.29,Alouatta palliata,No,Mono Congo,7,"Limón, Pococí, Costa Rica",10.629348,-83.588269,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
318481.8104,1177213.207,Cebus  imitator,No,Mono Carablanca,14,"Calle Andaz, Liberia, Guanacaste, CR",10.641811,-85.658901,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
533860.7728,1177245.275,Alouatta palliata,No,Mono Congo,4,"Colorado, Limón, Pococí, Costa Rica",10.646337,-83.690502,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
319028.5988,1177729.466,Alouatta palliata,No,Mono Congo,7,"Calle Andaz, Liberia, Guanacaste, CR",10.646503,-85.65393,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
410651.0718,1177470.035,Alouatta palliata,No,Mono Congo,19,"Provincia de Alajuela, Guatuso, Costa Rica",10.647458,-84.816659,iNaturalist,Si,455,442,160105,21501,Alajuela,Guatuso,San Rafael,304,2,215,Huetar Norte,20200616
535487.7786,1177663.492,Alouatta palliata,No,Mono Congo,5,"Colorado, Limón, Pococí, Costa Rica",10.650103,-83.675626,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
318669.1883,1178311.885,Alouatta palliata,No,Mono Congo,9,"Liberia, CR-GU, CR",10.65175,-85.657242,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
317524.8455,1179106.633,Alouatta palliata,No,Mono Congo,9,"Liberia, CR-GU, CR",10.658877,-85.667737,iNaturalist,Si,466,453,160105,50104,Guanacaste,Liberia,Nacascolo,327,5,501,Chorotega,20200616
536015.311,1179953.697,Cebus  imitator,No,Mono Carablanca,3,"Colorado, Limón, Pococí, Costa Rica",10.670804,-83.670782,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
536087.2557,1179971.119,Alouatta palliata,No,Mono Congo,5,"Colorado, Limón, Pococí, Costa Rica",10.670961,-83.670125,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
546166.5752,1180556.516,Ateles geoffroyi,No,Mono Araña,3,Costa Rica,10.676143,-83.577983,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
382962.2774,1183520.274,Alouatta palliata,No,Mono Congo,6,"Provincia de Guanacaste, Bagaces, Costa Rica",10.70139,-85.069902,iNaturalist,Si,452,439,160105,50404,Guanacaste,Bagaces,Río Naranjo,44,5,504,Chorotega,20200616
366704.5077,1184412.901,Alouatta palliata,No,Mono Congo,12,"Provincia de Guanacaste, Guayabo, Costa Rica",10.708914,-85.218533,iNaturalist,Si,456,443,160105,50403,Guanacaste,Bagaces,Mogote,182,5,504,Chorotega,20200616
345710.1829,1185706.247,Alouatta palliata,No,Mono Congo,1,"Guanacaste Province, Curubandé de Liberia, Costa Rica",10.719795,-85.410471,iNaturalist,Si,463,450,160105,50105,Guanacaste,Liberia,Curubandé,81,5,501,Chorotega,20200616
345710.1829,1185706.247,Cebus  imitator,No,Mono Carablanca,1,"Guanacaste Province, Curubandé de Liberia, Costa Rica",10.719795,-85.410471,iNaturalist,Si,463,450,160105,50105,Guanacaste,Liberia,Curubandé,81,5,501,Chorotega,20200616
546503.0147,1185651.18,Alouatta palliata,No,Mono Congo,1,"Limón, Pococí, Costa Rica",10.722201,-83.574844,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
384396.5332,1186710.484,Alouatta palliata,No,Mono Congo,4,"Provincia de Alajuela, Bijagua de Upala, Costa Rica",10.730274,-85.056892,iNaturalist,Si,461,448,160105,21304,Alajuela,Upala,Bijagua,187,2,213,Huetar Norte,20200616
384040.1609,1187065.956,Cebus  imitator,No,Mono Carablanca,9,"Provincia de Alajuela, Bijagua de Upala, Costa Rica",10.733476,-85.060161,iNaturalist,Si,461,448,160105,21304,Alajuela,Upala,Bijagua,187,2,213,Huetar Norte,20200616
338713.4307,1187298.012,Alouatta palliata,No,Mono Congo,9,"Provincia de Guanacaste, Costa Rica",10.733886,-85.474488,iNaturalist,Si,465,452,160105,50102,Guanacaste,Liberia,Cañas Dulces,243,5,501,Chorotega,20200616
387060.3551,1187784.862,Alouatta palliata,No,Mono Congo,2,"Provincia de Alajuela, Costa Rica",10.740068,-85.032574,iNaturalist,Si,461,448,160105,21304,Alajuela,Upala,Bijagua,187,2,213,Huetar Norte,20200616
386695.0357,1187830.182,Cebus  imitator,No,Mono Carablanca,5,"Provincia de Alajuela, Costa Rica",10.740467,-85.035915,iNaturalist,Si,461,448,160105,21304,Alajuela,Upala,Bijagua,187,2,213,Huetar Norte,20200616
542717.5109,1193053.498,Alouatta palliata,No,Mono Congo,1,"Colorado, Limón, Pococí, Costa Rica",10.789172,-83.609366,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
540723.4509,1194474.441,Alouatta palliata,No,Mono Congo,1,"Limón, Pococí, Costa Rica",10.802042,-83.627585,iNaturalist,Si,387,457,160105,70206,Limón,Pococí,Colorado,1158,7,702,Huetar Caribe,20200616
316215.727,1210428.374,Alouatta palliata,No,Mono Congo,8,"Guanacaste Province, Cuajiniquil, Costa Rica",10.941883,-85.681272,iNaturalist,Si,474,462,160105,51004,Guanacaste,La Cruz,Santa Elena,510,5,510,Chorotega,20200616
420286.7909,1211121.794,Ateles geoffroyi,No,Mono Araña,1,Costa Rica,10.95191,-84.729326,iNaturalist,Si,480,468,160105,21401,Alajuela,Los Chiles,Los Chiles,504,2,214,Huetar Norte,20200616
315493.5319,1213691.162,Cebus  imitator,No,Mono Carablanca,1,"Provinz Guanacaste, Costa Rica",10.971334,-85.688044,iNaturalist,Si,474,462,160105,51004,Guanacaste,La Cruz,Santa Elena,510,5,510,Chorotega,20200616
357686.0038,1216229.796,Ateles geoffroyi,No,Mono Araña,3,Costa Rica,10.996175,-85.302206,iNaturalist,Si,477,465,160105,21306,Alajuela,Upala,Dos Ríos,219,2,213,Huetar Norte,20200616
297675.01,1139032.242,Alouatta palliata,No,Mono Congo,8,Playa Tamarindo,10.295711,-85.846946,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
302579.2892,1136930.227,Alouatta palliata,No,Mono Congo,11,Villas San Fransisco,10.276967,-85.802084,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
595736.3714,923594.4536,Saimiri oerstedii,Si,Mono Tití,13,"Punta Banco, Pavones Sur CR",8.351996,-83.130773,Whatsapp,Si,389,473,160105,60704,Puntarenas,Golfito,Pavón,353,6,607,Brunca,20200616
432221.035,1106781.136,Cebus  imitator,No,Mono Carablanca,10,"Macacona, Esparza, Puntarenas",10.008801,-84.618266,Whatsapp,Si,270,279,160105,60203,Puntarenas,Esparza,Macacona,34,6,602,Pacífico Central,20200616
374043.4733,1142440.469,Alouatta palliata,No,Mono Congo,12,Reserva forestal Taboga/ Finca experimental de la UTN,10.329749,-85.150046,Whatsapp,Si,422,391,160105,50605,Guanacaste,Cañas,Porozal,108,5,506,Chorotega,20200616
301647.1534,1127320.482,Alouatta palliata,No,Mono Congo,17,Playa Negra,10.190075,-85.810098,Whatsapp,Si,421,387,160105,50303,Guanacaste,Santa Cruz,Veintisiete de Abril,303,5,503,Chorotega,20200616
298162.2251,1133829.785,Alouatta palliata,No,Mono Congo,9,"Playa Mansita, Tamarindo",10.248722,-85.842228,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
384882.4187,1186980.185,Alouatta palliata,No,Mono Congo,11,"Bijagua, Alajuela (Bijagua Rain Forest)",10.732727,-85.052459,Whatsapp,Si,461,448,160105,21304,Alajuela,Upala,Bijagua,187,2,213,Huetar Norte,20200616
382242.6236,1067104.359,Cebus  imitator,No,Mono Carablanca,12,Montezuma,9.648949,-85.072959,Whatsapp,Si,400,71,160105,60111,Puntarenas,Puntarenas,Cóbano,319,6,601,Pacífico Central,20200616
398272.596,1082947.463,Cebus  imitator,No,Mono Carablanca,9,Refugio de Vida Silvestre Cur·,9.792607,-84.927309,Whatsapp,Si,397,484,160105,60105,Puntarenas,Puntarenas,Paquera,336,6,601,Pacífico Central,20200616
398240.3193,1082365.799,Alouatta palliata,No,Mono Congo,8,Refugio de Vida Silvestre Cur·,9.787348,-84.927588,Whatsapp,Si,397,484,160105,60105,Puntarenas,Puntarenas,Paquera,336,6,601,Pacífico Central,20200616
398240.3193,1082365.799,Cebus  imitator,No,Mono Carablanca,12,Refugio de Vida Silvestre Cur·,9.787348,-84.927588,Whatsapp,Si,397,484,160105,60105,Puntarenas,Puntarenas,Paquera,336,6,601,Pacífico Central,20200616
396375.2368,1082015.599,Alouatta palliata,No,Mono Congo,9,"Playa Tambor, Puntarenas",9.784135,-84.944579,Whatsapp,Si,397,484,160105,60105,Puntarenas,Puntarenas,Paquera,336,6,601,Pacífico Central,20200616
466171.3306,1108806.809,Alouatta palliata,No,Mono Congo,3,Tacares de Grecia,10.027548,-84.3086,Whatsapp,Si,314,330,160105,20305,Alajuela,Grecia,Tacares,25,2,203,Central,20200616
378313.6402,1148139.311,Alouatta palliata,No,Mono Congo,25,"La libertad de San Miguel ,Cañas, Guanacaste",10.381403,-85.111244,Whatsapp,Si,438,421,160105,50601,Guanacaste,Cañas,Cañas,193,5,506,Chorotega,20200616
389498.8861,1133289.836,Alouatta palliata,No,Mono Congo,12,Guanacaste- Junta Abangares-Pozo Azul - La Meza... finca Ecologica,10.247497,-85.008684,Whatsapp,Si,425,395,160105,50701,Guanacaste,Abangares,Las Juntas,229,5,507,Chorotega,20200616
646539.2989,1064628.39,Ateles geoffroyi,No,Mono Araña,16,Playa Manzanillo,9.62565,-82.664924,Whatsapp,Si,61,61,160105,70403,Limón,Talamanca,Cahuita,234,7,704,Huetar Caribe,20200616
362532.1725,1164616.889,Alouatta palliata,No,Mono Congo,24,Bagaces,10.52982,-85.255937,Whatsapp,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
362532.1725,1164616.889,Alouatta palliata,No,Mono Congo,5,Bagaces centro,10.52982,-85.255937,Whatsapp,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
646539.2989,1064628.39,Alouatta palliata,No,Mono Congo,16,Playa Manzanillo,9.62565,-82.664924,Whatsapp,Si,61,61,160105,70403,Limón,Talamanca,Cahuita,234,7,704,Huetar Caribe,20200616
394206.9013,1158910.138,Alouatta palliata,No,Mono Congo,16,"Tilaran, Guanacaste",10.479244,-84.966422,Whatsapp,Si,439,423,160105,50801,Guanacaste,Tilarán,Tilarán,145,5,508,Chorotega,20200616
394447.7427,1158910.041,Cebus  imitator,No,Mono Carablanca,18,"Tilaran, Guanacaste",10.47925,-84.964222,Whatsapp,Si,439,423,160105,50801,Guanacaste,Tilarán,Tilarán,145,5,508,Chorotega,20200616
349248.7062,1140152.497,Alouatta palliata,No,Mono Congo,13,"Pueto Humo, Nicoya.",10.308182,-85.376304,Whatsapp,Si,424,393,160105,50203,Guanacaste,Nicoya,San Antonio,340,5,502,Chorotega,20200616
648232.6446,1065487.593,Alouatta palliata,No,Mono Congo,18,Punta Manzanillo,9.633357,-82.649468,Whatsapp,Si,61,61,160105,70403,Limón,Talamanca,Cahuita,234,7,704,Huetar Caribe,20200616
357148.6305,1160420.75,Alouatta palliata,No,Mono Congo,22,"Llanos del Cortes, Bagaces",10.491691,-85.304954,Whatsapp,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
349134.3701,1161602.769,Cebus  imitator,No,Mono Carablanca,19,Quebrada Congo Reserva Biológica Lomas Barbudal.,10.502066,-85.378198,Whatsapp,Si,446,432,160105,50401,Guanacaste,Bagaces,Bagaces,889,5,504,Chorotega,20200616
321568.2216,1135543.188,Alouatta palliata,No,Mono Congo,9,"Lagunilla, Santa Cruz",10.265348,-85.628737,Whatsapp,Si,484,478,160105,50301,Guanacaste,Santa Cruz,Santa Cruz,289,5,503,Chorotega,20200616
320810.3729,1134398.056,Alouatta palliata,No,Mono Congo,0,Lagunilla,10.254964,-85.6356,Whatsapp,Si,484,478,160105,50301,Guanacaste,Santa Cruz,Santa Cruz,289,5,503,Chorotega,20200616
304239.3959,1140864.095,Alouatta palliata,No,Mono Congo,13,Santa Rosa,10.312603,-85.787136,Whatsapp,Si,427,397,160105,50309,Guanacaste,Santa Cruz,Tamarindo,126,5,503,Chorotega,20200616
297446.2624,1143427.755,Alouatta palliata,No,Mono Congo,10,Parque Nacional Marino Las Baulas,10.335422,-85.849265,Whatsapp,Si,432,409,160105,50308,Guanacaste,Santa Cruz,Cabo Velas,74,5,503,Chorotega,20200616
297826.9853,1143999.074,Alouatta palliata,No,Mono Congo,12,Playa Grande,10.340604,-85.845821,Whatsapp,Si,432,409,160105,50308,Guanacaste,Santa Cruz,Cabo Velas,74,5,503,Chorotega,20200616
495870.8363,1041470.679,Saimiri oerstedii,No,Mono Tití,30,El Silencio cerca del Rio Savegre,9.418835,-84.0376,Whatsapp,Si,35,35,160105,60602,Puntarenas,Quepos,Savegre,216,6,606,Pacífico Central,20200616
381155.1368,1144987.107,Alouatta palliata,No,Mono Congo,51,"Finca Don Roberto, Calle El Arreo, San Miguel-Cañas, Guanacaste",10.352996,-85.085201,Whatsapp,Si,429,402,160105,50603,Guanacaste,Cañas,San Miguel,121,5,506,Chorotega,20200616
505142.3985,1156908.68,Ateles geoffroyi,No,Mono Araña,2,"Area 2, Finca El Nogal, Sarapiquí",10.462612,-83.953024,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
505142.3985,1156908.68,Alouatta palliata,No,Mono Congo,14,"Area 2, Finca El Nogal, Sarapiquí",10.462612,-83.953024,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
505142.3985,1156908.68,Cebus  imitator,No,Mono Carablanca,22,"Area 2, Finca El Nogal, Sarapiquí",10.462612,-83.953024,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
504663.1352,1157590.051,Alouatta palliata,No,Mono Congo,21,"Area 1, Finca El Nogal, Sarapiquí",10.468773,-83.957402,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
504663.1352,1157590.051,Cebus  imitator,No,Mono Carablanca,11,"Area 1, Finca El Nogal, Sarapiquí",10.468773,-83.957402,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
504663.1352,1157590.051,Ateles geoffroyi,No,Mono araña,7,"Area 1, Finca El Nogal, Sarapiquí",10.468773,-83.957402,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
506412.0916,1155572.028,Alouatta palliata,No,Mono Congo,5,"Comunidad El Nogal, orillas del Rio Sucio en el Tajo",10.450524,-83.941428,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
501185.9325,1159700.667,Alouatta palliata,No,Mono Congo,7,"Bosque Gavilan, Puerto Viejo de Sarapiqui",10.487859,-83.989166,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
501185.9325,1159700.667,Cebus  imitator,No,Mono Carablanca,4,"Bosque Gavilan, Puerto Viejo de Sarapiqui",10.487859,-83.989166,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
501185.9325,1159700.667,Alouatta palliata,No,Mono Congo,4,"Bosque Gavilan, Puerto Viejo de Sarapiqui",10.487859,-83.989166,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
501186.5893,1159700.899,Cebus  imitator,No,Mono Carablanca,5,"Bosque Gavilan, Puerto Viejo de Sarapiqui",10.487861,-83.98916,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
502392.139,1155093.78,Ateles geoffroyi,No,Mono Araña,6,Area de plantaciones de Chiquita Brands,10.446205,-83.978149,Whatsapp,Si,451,438,160105,41001,Heredia,Sarapiquí,Puerto Viejo,429,4,410,Huetar Norte,20200616
340451.5854,1175453.204,Alouatta palliata,No,Mono Congo,7,"Barrio Capulín, Liberia",10.626901,-85.458091,Whatsapp,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
343615.4243,1176230.319,Alouatta palliata,No,Mono Congo,7,"Puente del Rio Liberi, Felipe Perez",10.634058,-85.429216,Whatsapp,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
343333.4351,1175998.399,Alouatta palliata,No,Mono Congo,20,"Puente del Rio Liberi, La Victoria",10.63195,-85.431783,Whatsapp,Si,460,447,160105,50101,Guanacaste,Liberia,Liberia,563,5,501,Chorotega,20200616
311415.4882,1166598.452,Alouatta palliata,No,Mono Congo,9,Playa Ocotal,10.545533,-85.722924,Whatsapp,Si,444,430,160105,50503,Guanacaste,Carrillo,Sardinal,260,5,505,Chorotega,20200616
458237.1045,1062626.599,Saimiri oerstedii,No,Mono Tití,42,"Finca EcoVida, Las Mesas de Parrita, Puntarenas.",9.609922,-84.380502,Whatsapp,Si,42,42,160105,60901,Puntarenas,Parrita,Parrita,483,6,609,Pacífico Central,20200616
602245.0505,982008.2157,Saimiri oerstedii,No,Mono Tití,20,"Sabanillas de Limoncito, Zona Sur",8.880002,-83.070395,Whatsapp,Si,12,12,160105,60804,Puntarenas,Coto Brus,Limoncito,124,6,608,Brunca,20200616
466798.6908,1107973.719,Cebus  imitator,No,Mono Carablanca,20,Grecia,10.02002,-84.30287,Whatsapp,Si,314,330,160105,20305,Alajuela,Grecia,Tacares,25,2,203,Central,20200616
636769.9294,1062613.549,Alouatta palliata,No,Mono Congo,10,"Parque Margarita, Sixaola",9.607769,-82.753981,Whatsapp,Si,41,41,160105,70402,Limón,Talamanca,Sixaola,169,7,704,Huetar Caribe,20200616
438556.2092,1144141.18,Alouatta palliata,No,Mono Congo,5,Valle Azul de San Ramón,10.346687,-84.56107,Whatsapp,Si,372,401,160105,21008,Alajuela,San Carlos,La Tigra,56,2,210,Huetar Norte,20200616
341448.5177,1122470.344,Alouatta palliata,No,Mono Congo,13,Nicoya,10.148045,-85.446777,Whatsapp,Si,426,396,160105,50201,Guanacaste,Nicoya,Nicoya,311,5,502,Chorotega,20200616
